"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chick_Entrezid","Human_Entrezid","Symbol","TF_Status"
"ENSGALG00000003833",289.897437655983,1.87521844332134,0.442425175879363,4.23849849772713,2.25019688441591e-05,0.00139521741566348,424412,777,"CACNA1E","No"
"ENSGALG00000004083",128.126582101335,2.14417368414753,0.587961784343728,3.64679089907318,0.000265535833366335,0.00969239890970988,414893,2890,"GRIA1","No"
"ENSGALG00000004472",897.857260785159,2.04757771558079,0.434431545994681,4.71323441968891,2.43815434188559e-06,0.000225929293581514,429070,460,"ASTN1","No"
"ENSGALG00000004631",1690.78390537781,2.27059376355195,0.406074187011185,5.5915737473099,2.250206816047e-08,4.57323282489108e-06,419492,374946,"DRAXIN","No"
"ENSGALG00000005256",1799.04319243615,2.05428049278107,0.426982342965103,4.81116028947586,1.50056611185552e-06,0.000154632281090013,395559,2043,"EPHA4","No"
"ENSGALG00000005347",159.471199682647,1.65905141592023,0.534410922937188,3.10444892630914,0.0019063383744301,0.0415729499747179,100858277,170692,"ADAMTS18","No"
"ENSGALG00000005460",624.848476684057,1.76178515840807,0.448548925968704,3.92774356688794,8.57465651605924e-05,0.00394569021382059,419231,28231,"SLCO4A1","No"
"ENSGALG00000005553",411.613824871763,1.53901837549999,0.36915652487437,4.16901306572801,3.05921453553579e-05,0.0017624207204132,770104,54413,"NLGN3","No"
"ENSGALG00000005733",61.7808052730098,3.25358419374778,1.06325450184581,3.06002390594119,0.00221319324998102,0.0465311161307073,428953,7479,"WNT8B","No"
"ENSGALG00000005979",790.113508270334,1.50883937727817,0.490919958095315,3.0734936569542,0.00211568185345132,0.0449329064754038,420421,9943,"OXSR1","No"
"ENSGALG00000006138",313.436024425831,1.98674751054693,0.549202557067129,3.61751321981571,0.000297447142674848,0.0105133913979735,419265,85441,"HELZ2","No"
"ENSGALG00000006644",879.310876190895,2.03520836829189,0.378089581490065,5.38287344568199,7.33060797900664e-08,1.19187540618671e-05,416324,NA,NA,"No"
"ENSGALG00000006647",241.281872543768,1.59122881366292,0.499023238137824,3.18868680264433,0.00142920633888629,0.0341725103871292,770435,1850,"DUSP8","No"
"ENSGALG00000007483",1074.3477775231,1.68699285499524,0.432102459088931,3.90415009105061,9.45570882486967e-05,0.00421165713617769,427592,26018,"LRIG1","No"
"ENSGALG00000007593",564.112890494297,1.5076803190292,0.425199279328286,3.54582049483005,0.000391392721532576,0.0132575224402458,416352,9832,"JAKMIP2","No"
"ENSGALG00000007755",251.726859507319,1.8692398819352,0.591144999731346,3.16206663810859,0.00156653711311715,0.0362707873041823,422325,340533,"NEXMIF","No"
"ENSGALG00000007777",312.874683089937,1.67914228262119,0.490473529117713,3.42351255049729,0.000618173971702437,0.018767094871207,429005,57181,"SLC39A10","No"
"ENSGALG00000008263",389.296948469368,1.529907281359,0.404451252358713,3.78267411075316,0.00015515249314384,0.00618623006041911,396149,152330,"CNTN4","No"
"ENSGALG00000008465",506.880132269493,1.68463876191158,0.525369351448939,3.20657982287212,0.00134323033051728,0.0330344360108561,423885,114815,"SORCS1","No"
"ENSGALG00000008603",646.190240864095,2.09878134240044,0.330684319995053,6.34678215898423,2.19865110621798e-10,8.46654253612836e-08,395694,3706,"ITPKA","No"
"ENSGALG00000008621",3113.79178936197,1.77947376366958,0.429633113829601,4.1418449984173,3.44523153535274e-05,0.0019315736803378,374157,8828,"NRP2","No"
"ENSGALG00000008896",45.344330669879,4.34538204835466,1.36218016708483,3.19002005267344,0.00142262922154887,0.0341267760638107,424117,151242,"PPP1R1C","No"
"ENSGALG00000008941",231.223689398909,2.09427016087182,0.651942301918353,3.21235507300169,0.00131651552915403,0.0324319389530486,100859279,389549,"FEZF1","Transcription Factor"
"ENSGALG00000009241",2652.40776707268,1.695123748407,0.330596107809307,5.12747642323962,2.9365174058697e-07,3.90636901819012e-05,395546,6423,"SFRP2","No"
"ENSGALG00000010311",124.396620267514,2.1775572973182,0.657198607718323,3.31339304700948,0.000921713514211454,0.0249767293582522,417869,89795,"NAV3","No"
"ENSGALG00000010312",1029.05136512968,1.51520484979505,0.323124358226459,4.68923128578604,2.74233291569419e-06,0.000246187469664743,425030,23007,"PLCH1","No"
"ENSGALG00000010858",827.570174319406,2.35032882594002,0.609556727225121,3.85579999525131,0.000115351772278471,0.00494997795821368,424168,4036,"LRP2","No"
"ENSGALG00000011109",101.912215362204,1.87772535938975,0.506099040592742,3.71019347752676,0.000207100911815407,0.00799606238151677,422592,5602,"MAPK10","No"
"ENSGALG00000011319",780.208553317291,2.03798567213859,0.332654293627376,6.12643729896193,8.98685976943929e-10,2.98874361377739e-07,422616,23284,"ADGRL3","No"
"ENSGALG00000011708",2734.95979926586,1.73457707591328,0.339581696007199,5.10798166187529,3.25618243757306e-07,4.25426050080416e-05,396445,4638,"MYLK","No"
"ENSGALG00000011894",158.237324071829,1.61812224469226,0.500137397339433,3.23535543092787,0.001214913917661,0.0305986839193346,417981,1564,"CYP2D6","No"
"ENSGALG00000012006",226.697542189481,1.7214431126464,0.527092889072277,3.26591981856607,0.00109109139152796,0.0286641657670172,378791,6252,"RTN1","No"
"ENSGALG00000012044",559.796217773854,2.09043069215893,0.556713300573511,3.7549501511917,0.000173375981045253,0.00683830385615953,422689,287,"ANK2","No"
"ENSGALG00000012290",2928.93461858661,3.29902340769783,0.677404152064852,4.87009623079783,1.11543911975932e-06,0.000120282991527981,395573,6663,"SOX10","Transcription Factor"
"ENSGALG00000012505",110.20995911556,1.68463686033342,0.549790667760837,3.06414233474449,0.00218295024067706,0.0459613106069458,423599,145581,"LRFN5","No"
"ENSGALG00000012775",1328.61146368076,2.7568319032091,0.513239017541018,5.37143866500518,7.81109368904944e-08,1.25604103243803e-05,112531237,7020,"TFAP2A","Transcription Factor"
"ENSGALG00000012917",241.403179233244,2.12133003567117,0.695293326483071,3.05098575647384,0.00228091394776621,0.0476317168287994,414842,1004,"CDH6","No"
"ENSGALG00000013042",827.518672750242,1.67681137173261,0.499953528577279,3.35393446767807,0.00079671229042322,0.0226663721589614,418164,57553,"MICAL3","No"
"ENSGALG00000013782",365.359172207979,1.78698094024785,0.567252905658825,3.150236732895,0.00163138213305997,0.0374169510236154,374007,1005,"CDH7","No"
"ENSGALG00000014069",988.276765176198,1.58498838755111,0.383661271549879,4.13121809545234,3.60846020547683e-05,0.00201536634300544,426399,9537,"TP53I11","No"
"ENSGALG00000014094",728.424513162953,1.6350484022126,0.419564637503739,3.89701194061674,9.73868193038137e-05,0.00427034514589588,418217,23012,"STK38L","No"
"ENSGALG00000014678",164.198072028289,1.7902521778385,0.492601935652193,3.63427759468352,0.000278760602195466,0.00997969713757188,427119,22936,"ELL2","No"
"ENSGALG00000014853",42.3415540978437,2.26558168413468,0.72944405742431,3.10590190032463,0.001896996377683,0.0414928968529676,428616,134829,"CLVS2","No"
"ENSGALG00000014930",677.291641720529,2.53818104349161,0.585069550991094,4.33825523682098,1.43618310037405e-05,0.000964021436136396,427203,8507,"ENC1","No"
"ENSGALG00000015519",367.957079254565,1.6245880290875,0.462176512083007,3.51508133064912,0.000439619331186451,0.0144560666814637,395291,6092,"ROBO2","No"
"ENSGALG00000016384",16.3448553585166,4.6388830149333,1.45679822448234,3.18430029428523,0.00145104396053649,0.0343026346565509,421915,23040,"MYT1L","Transcription Factor"
"ENSGALG00000016680",1143.95462562915,4.01853879516496,0.6262935036943,6.41638268872488,1.39550391598257e-10,5.72749636266119e-08,395713,7021,"TFAP2B","Transcription Factor"
"ENSGALG00000017119",1375.32266113679,1.52762156175851,0.351031375019742,4.35180918421494,1.35018748286093e-05,0.00091047435192184,418943,55504,"TNFRSF19","No"
"ENSGALG00000017332",70.8979432177744,3.33094512540913,0.819093909218106,4.06662177306238,4.7699565409574e-05,0.00251981133804439,101747275,283212,"KLHL35","No"
"ENSGALG00000021589",52.1078984661795,2.51108715410621,0.771672955031863,3.25408210529099,0.0011375939568099,0.0294440534020153,NA,NA,NA,"No"
"ENSGALG00000025817",202.166513974026,3.45014400010771,0.912363691698193,3.78154460934972,0.000155858285164861,0.0061974844750473,373910,NA,"NHLH1","Transcription Factor"
"ENSGALG00000026264",340.413636224382,1.58287204009671,0.45096756887536,3.50994650024199,0.000448196862915721,0.0147050777915824,395881,389692,"MAFA","Transcription Factor"
"ENSGALG00000027002",382.190391464073,2.9434303838224,0.725740151857578,4.05576345237135,4.99708123389044e-05,0.00259932241353692,107057363,NA,NA,"Transcription Factor"
"ENSGALG00000027905",418.523449108696,2.04881732898636,0.584374268910277,3.50600195454692,0.000454891879484864,0.0148913487080582,420425,64651,"CSRNP1","Transcription Factor"
"ENSGALG00000028602",297.937925613643,2.56967579040081,0.438656174708319,5.8580636465667,4.68295189153958e-09,1.29293650997922e-06,416212,51617,"HMP19","No"
"ENSGALG00000029011",509.715305505416,1.65595856254173,0.53083247757093,3.11955020182513,0.00181127393106703,0.0404030052336949,770279,222553,"SLC35F1","No"
"ENSGALG00000031427",186.787940477596,2.3649843948673,0.459645819707967,5.14523203184981,2.67190351270612e-07,3.62018186124339e-05,107053055,NA,NA,"No"
"ENSGALG00000031776",1562.36833524079,1.53374864614488,0.321234936545243,4.77453873056198,1.80119617853507e-06,0.000178087187030431,419824,23114,"NFASC","No"
"ENSGALG00000032415",132.676956870034,1.74885976280991,0.535602558168136,3.26521921178148,0.00109379390839144,0.0286836671352902,416906,23544,"SEZ6L","No"
"ENSGALG00000032628",626.824093083492,1.51970494349902,0.493906520540712,3.0769080388639,0.00209159817446399,0.0444859826844936,426281,80725,"SRCIN1","No"
"ENSGALG00000032746",582.75656873359,1.544206755122,0.39493254479684,3.91005192017377,9.22762846884335e-05,0.00414195973572346,420361,5168,"ENPP2","No"
"ENSGALG00000032750",1817.16221430382,1.56639879448391,0.48903365188545,3.20304909170303,0.00135980798824053,0.0332188151785037,430126,1952,"CELSR2","No"
"ENSGALG00000033695",490.151162036007,2.36934742865047,0.699741223118489,3.38603379416631,0.000709106506085977,0.0208027248085316,408183,1592,"CYP26A1","No"
"ENSGALG00000034077",208.069422589321,1.73576669376267,0.544740206811999,3.18641193004819,0.00144049337103503,0.0343026346565509,421424,8645,"KCNK5","No"
"ENSGALG00000034567",69.324849729085,3.18575590325412,0.687467741972071,4.63404420128202,3.58590376742777e-06,0.000298139374027106,395521,5453,"POU4F3","Transcription Factor"
"ENSGALG00000035099",3402.21225581591,1.87671279121795,0.397079493478601,4.72628987907955,2.28659165456467e-06,0.000217270751176914,771599,57633,"LRRN1","No"
"ENSGALG00000035266",228.507203625422,3.20127785862622,0.648436578220386,4.93691745060409,7.93670450022695e-07,9.07326538686102e-05,396395,3730,"ANOS1","No"
"ENSGALG00000035441",37.3159761893466,4.02911683477439,1.10610335696789,3.6426223728488,0.000269874608751517,0.0097991939202505,100857623,5457,"POU4F1","Transcription Factor"
"ENSGALG00000035725",337.366225982506,1.97844378641672,0.646778659468165,3.05891939607835,0.00222136908318992,0.0466360025743445,776034,221833,"SP8","Transcription Factor"
"ENSGALG00000036005",537.303772108272,1.85368886761875,0.351963524118827,5.26670731650283,1.38892378212822e-07,2.11709601082107e-05,421648,26230,"TIAM2","No"
"ENSGALG00000037164",951.49464815631,2.77343364734292,0.555095141623634,4.99632124185185,5.8434290227776e-07,6.8957174911536e-05,395904,79776,"ZFHX4","Transcription Factor"
"ENSGALG00000037410",546.412649035459,1.57936913488747,0.398002003759877,3.96824417959548,7.24041259781268e-05,0.00346238423345729,422168,9843,"HEPH","No"
"ENSGALG00000038540",638.914190955377,1.5364181640784,0.359493999650664,4.27383535071909,1.92138942861443e-05,0.00123314436442609,419759,7704,"ZBTB32","Transcription Factor"
"ENSGALG00000040266",884.742325351149,1.70873387460107,0.370746015612167,4.60890691375239,4.0479150282234e-06,0.000330911400044653,420769,2737,"GLI3","Transcription Factor"
"ENSGALG00000040532",261.468945516045,2.54608485416517,0.733842684591803,3.46952406506773,0.000521381357159715,0.0165137952366193,374103,7545,"ZIC1","Transcription Factor"
"ENSGALG00000040582",570.461584075463,2.27823023281795,0.394252912181682,5.77860089913067,7.53243663755248e-09,1.96825259495188e-06,396312,4010,"LMX1B","Transcription Factor"
"ENSGALG00000040938",94.7002499535467,2.13655443608428,0.599300518682894,3.56508023850851,0.00036374489045045,0.0125534881650034,424980,22871,"NLGN1","No"
"ENSGALG00000041083",2457.52592702472,2.37636717543364,0.521201408959742,4.55940282313625,5.12992879290207e-06,0.000405763502846141,428021,7546,"ZIC2","Transcription Factor"
"ENSGALG00000041295",412.131223145317,2.79260580001626,0.860418726544736,3.24563577460801,0.00117188667011952,0.030040895320688,100859435,2020,"EN2","Transcription Factor"
"ENSGALG00000041404",465.080562691064,1.72397373922978,0.483810264240323,3.56332609424225,0.000366185320958992,0.0125783798159458,395359,27164,"SALL3","Transcription Factor"
"ENSGALG00000042153",1286.50074948604,1.78299229881123,0.456222353603433,3.90816514080999,9.2999732136175e-05,0.00416166691238119,429363,NA,"APC2","No"
"ENSGALG00000042443",475.752415794634,1.93166529449012,0.566448883940556,3.41013169811953,0.000649315168673559,0.019507699938463,NA,NA,NA,"No"
"ENSGALG00000042686",1331.90599818628,3.63605668773241,0.635057209958818,5.7255576831703,1.03094508012564e-08,2.39457450118707e-06,395794,NA,"FOXD3","Transcription Factor"
"ENSGALG00000043009",708.207175740615,2.55833841262667,0.634731327115747,4.03058475820297,5.5638260897552e-05,0.00282692594345097,396160,7471,"WNT1","No"
"ENSGALG00000043204",402.092232238809,4.45409045916671,0.509427054907399,8.74333315488386,2.26332020471619e-18,6.62383291112241e-15,395942,5081,"PAX7","Transcription Factor"
"ENSGALG00000045758",86.4198581098988,2.29292197563079,0.668503987993447,3.42993013775898,0.000603736673558134,0.0184821731049711,416396,9717,"SEC14L5","No"
"ENSGALG00000046682",51.8037318989641,2.47076587949917,0.693766397007206,3.56138015642966,0.000368910488482503,0.0126423118921884,NA,NA,NA,"No"
"ENSGALG00000049067",57.6776708493441,1.77666534544762,0.574010792144753,3.0951775990295,0.00196695081590362,0.0424519045562209,421867,22999,"RIMS1","No"
"ENSGALG00000050931",1434.9450248712,1.63342188324742,0.316496219852229,5.16095226669708,2.45696826939541e-07,3.4202651067981e-05,420409,23148,"NACAD","No"
"ENSGALG00000051546",80.8161403482917,2.34989346802295,0.713601973712876,3.29300303893,0.000991234032241178,0.0267122055134165,NA,23255,"MTCL1","No"
"ENSGALG00000051844",47.2399167768128,5.02971959870283,1.08294698700051,4.64447443787981,3.40943257158635e-06,0.000285087010400132,770237,652991,"SKOR2","Transcription Factor"
"ENSGALG00000053670",117.67027550005,2.30882432609785,0.730981246699346,3.15852744037287,0.0015856838059374,0.0365982825430316,NA,1955,"MEGF9","No"
"ENSGALG00000053721",29.2683351091761,2.93654101824481,0.880643150729794,3.33454136991956,0.000854401900758256,0.023723838735855,NA,23255,"MTCL1","No"
"ENSGALG00000053867",143.234040811571,2.0800451988331,0.585862056894864,3.55040094225863,0.000384644858230028,0.0130591837830162,NA,23255,"MTCL1","No"
"ENSGALG00000054223",337.929287263788,2.21843329351797,0.372970336863943,5.94801536275321,2.71413126544115e-09,8.1052822055511e-07,NA,23255,"MTCL1","No"
"ENSGALG00000054946",69.451460150245,4.1564773479349,0.868780286139483,4.78426756942731,1.71611952432942e-06,0.000171999842462414,NA,NA,NA,"No"
