"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chick_Entrezid","Human_Entrezid","Symbol","TF_Status"
"ENSGALG00000000162",2.61186649582686,0.11735137339025,1.81364210093261,0.0647048132208145,0.948409030459933,NA,106182184,NA,"DMB1","No"
"ENSGALG00000000164",66.2559024544148,-0.294965062581615,0.798552171274765,-0.369374817566082,0.711848365579108,0.887377326609705,421154,4608,"MYBPHL","No"
"ENSGALG00000000168",10.1476050068977,-2.11806110435703,1.32982216588702,-1.5927401111894,0.111218505211186,0.447842704115377,374212,134,"ADORA1","No"
"ENSGALG00000000184",19.0085568269324,-0.618198941608997,0.948815290131568,-0.651548249737073,0.514692641323635,0.790316474639722,769933,28965,"SLC27A6","No"
"ENSGALG00000000186",207.542635876469,0.503309794563786,0.357244050889495,1.40886823254469,0.158874134530168,0.509016999246248,425491,23787,"MTCH1","No"
"ENSGALG00000000189",595.505896414534,0.666549997289309,0.658551845698854,1.01214505986536,0.311468700399479,0.653999353270997,415602,64848,"YTHDC2","No"
"ENSGALG00000000195",142.692963005297,1.1198456485137,0.889604202280212,1.25881335277345,0.208097756205559,0.565832762987755,419520,9962,"SLC23A2","No"
"ENSGALG00000000201",670.975675113288,-0.434386924430534,0.332565818031655,-1.30616828572919,0.191495335250266,0.546761217700907,419939,9842,"PLEKHM1","No"
"ENSGALG00000000208",422.389171152885,-0.281071233224506,0.49030108635809,-0.573262513677619,0.566466962810851,0.817466574636211,415603,4163,"MCC","No"
"ENSGALG00000000209",352.76887224835,-0.0317731325228486,0.354517108175208,-0.0896236931593885,0.928586255753675,0.976710945977827,396452,5621,"PRNP","No"
"ENSGALG00000000215",507.423230879603,0.8485947889116,0.397853722966481,2.13293162769547,0.0329303353821868,0.275202774493141,769972,167227,"DCP2","No"
"ENSGALG00000000217",65.5623120671868,1.00069415999854,0.758957539003762,1.31851139038962,0.187332514594183,0.543658039059534,421155,8497,"PPFIA4","No"
"ENSGALG00000000218",1541.25851093955,-0.313107469425411,0.427823389325393,-0.731861504624911,0.464253104347412,0.760783181754797,770061,6728,"SRP19","No"
"ENSGALG00000000220",1217.76182214685,0.811864247111099,0.410052653439705,1.97990243521367,0.0477144927344442,0.325676505468549,415607,324,"APC","No"
"ENSGALG00000000223",996.015170882861,-0.179845304174113,0.235327968765501,-0.76423259469564,0.444728645767695,0.748955963892681,421156,92703,"TMEM183A","No"
"ENSGALG00000000225",117.685482375747,-1.28842013852025,0.70663348531577,-1.82332165867359,0.0682546878294169,0.376610424965256,395415,NA,"MGAT4C","No"
"ENSGALG00000000226",64.8132010190128,-0.2880381609112,0.45311871158206,-0.635679245965186,0.524985506266394,0.79579353677415,421157,252839,"TMEM9","No"
"ENSGALG00000000227",4655.2036879682,1.03554802485198,0.251654356843811,4.1149616396059,3.87243810051774e-05,0.002138316480184,395155,1808,"DPYSL2","No"
"ENSGALG00000000233",201.750834774766,0.0264020519765756,0.334975743159246,0.0788178025297318,0.937177543727465,0.980385666398811,425673,6668,"SP2","Transcription Factor"
"ENSGALG00000000234",133.500752299008,1.00511867111633,0.518397829694724,1.93889444272601,0.0525141927906959,0.339417042008062,415608,64097,"EPB41L4A","No"
"ENSGALG00000000235",4543.1358110244,0.250763391654142,0.236253923281684,1.06141471926017,0.288501470541411,0.638754357458862,419523,5520,"PPP2R2A","No"
"ENSGALG00000000241",624.259585742295,-0.372931831855849,0.485784537363984,-0.767689794902678,0.442671500481451,0.747689673742686,769322,134429,"STARD4","No"
"ENSGALG00000000242",278.300604899259,-2.23820241608437,0.569539419069298,-3.92984636558061,8.50001543822988e-05,0.00392368220528763,395176,64641,"EBF2","Transcription Factor"
"ENSGALG00000000243",606.495294832849,-0.112166418832546,0.273192788710898,-0.410576060084969,0.681383420915871,0.872402099769178,395228,201299,"RDM1","No"
"ENSGALG00000000244",33.5090559572804,-1.02800234982168,0.711167502059322,-1.4455136755334,0.148313654547534,0.495584391600273,723973,814,"CAMK4","No"
"ENSGALG00000000247",2105.38023207681,0.424433848166806,0.388153142032299,1.09347008230965,0.274187457739642,0.625535558014372,415609,134430,"WDR36","No"
"ENSGALG00000000249",0.581580343045825,-2.84162378181209,5.6643788123432,-0.501665562271353,0.615902792739519,NA,378781,2689,"GH","No"
"ENSGALG00000000253",296.871124783462,0.209761125053499,0.344232297424698,0.609359222312323,0.542286360458777,0.804338854785614,415610,91137,"SLC25A46","No"
"ENSGALG00000000255",695.410564617713,-0.00022362079624351,0.544925535574535,-0.000410369457191501,0.999672572555072,1,415611,4124,"MAN2A1","No"
"ENSGALG00000000259",1168.19878109152,-0.383169015927175,0.182583809721423,-2.09859251218273,0.0358528369942642,0.283907512206927,430115,9491,"PSMF1","No"
"ENSGALG00000000264",114.413349191356,-0.504590329213556,0.487909914907589,-1.03418748788724,0.301048522318527,0.64594258794051,415612,9867,"PJA2","No"
"ENSGALG00000000273",284.897961672677,0.591895954432916,0.450857399309001,1.31282297981596,0.189242604733388,0.544085628634992,415614,2241,"FER","No"
"ENSGALG00000000274",13.9139038808311,2.29678214052469,1.62250338251503,1.41557926182222,0.156898726664873,0.507461874093376,771308,NA,NA,"No"
"ENSGALG00000000275",753.535741310574,0.144104915549184,0.392163225752318,0.367461572340792,0.713274750767285,0.8882094654053,419526,54793,"KCTD9","No"
"ENSGALG00000000276",101.634198178822,0.0579915529123581,0.423453292558334,0.136949113235126,0.891071017770773,0.964707076323833,415615,64839,"FBXL17","No"
"ENSGALG00000000277",10.5663637644301,-0.148657388940349,1.54501898776891,-0.0962171922268849,0.92334807674203,0.97510544977984,770134,2796,"GnRH-I","No"
"ENSGALG00000000280",156.558424856109,0.347261061242985,0.530077814829231,0.655113365487401,0.51239476744779,0.790247958691349,396100,1946,"EFNA5","No"
"ENSGALG00000000284",133.072195198532,-0.894290773319562,1.82170246316742,-0.490909350676644,0.623490563226394,0.846482077950378,396230,3214,"HOXB4","Transcription Factor"
"ENSGALG00000000293",1.31837243375901,1.40154696340718,3.7961444999034,0.36920274332098,0.711976611231738,NA,100858010,5858,"PZP","No"
"ENSGALG00000000295",43.0293001389149,-0.322787991102539,0.843226057003954,-0.382801252904149,0.701867132442952,0.884009446465632,771410,91156,"IGFN1","No"
"ENSGALG00000000296",1397.54301650157,0.48697794398379,0.411036420859374,1.1847561901343,0.236113858773096,0.592676703183229,426230,22990,"PCNX1","No"
"ENSGALG00000000299",8.22588471285119,1.86145076946448,1.31787766425818,1.41246097414685,0.157814273859467,0.507785751874081,421158,5317,"PKP1","No"
"ENSGALG00000000302",1334.77314835486,-5.20499130920912,1.19132209715187,-4.36908819340533,1.24766375845601e-05,0.000857279861397259,396433,7139,"TNNT2","No"
"ENSGALG00000000309",53.3660751897956,-1.51713542238353,0.988321112272051,-1.53506325377973,0.124768291376825,0.464274887792631,421160,NA,NA,"No"
"ENSGALG00000000311",150.972769449883,0.152809775285837,0.621468968826848,0.24588480350724,0.805771407803596,0.931641356699591,419527,80005,"DOCK5","No"
"ENSGALG00000000313",473.581345983681,-3.44822552233441,0.941738921126458,-3.66155146079109,0.000250692491092302,0.00931061731511082,421161,7135,"TNNI1","No"
"ENSGALG00000000314",426.593087703231,-0.364962393752565,0.580300211673233,-0.628919973508601,0.529401449110793,0.798098972262343,NA,4747,"NEFL","No"
"ENSGALG00000000317",1435.57530782421,0.214264541022425,0.458502159596778,0.467314136995247,0.640275143513923,0.855126222367666,396206,NA,"NEFM","No"
"ENSGALG00000000318",1128.45246034285,-2.3874026793441,0.572610011017453,-4.16933450936703,3.05490342260891e-05,0.0017624207204132,396176,1465,"CSRP1","No"
"ENSGALG00000000329",2035.92691455044,0.0518355271234796,0.205628827088053,0.252082978138484,0.800976926676164,0.929399835851022,419803,10768,"AHCYL1","No"
"ENSGALG00000000336",743.809556308702,-0.119484326689983,0.295656298963046,-0.404132525195809,0.686115268471437,0.874651487215215,NA,4660,"PPP1R12B","No"
"ENSGALG00000000337",4.7073140184486,-1.37306700675081,1.4648373013737,-0.937351203074346,0.348577932711226,NA,NA,404217,"CTXN1","No"
"ENSGALG00000000349",3832.86438183146,-0.510211480432906,0.304010815049833,-1.67826753251943,0.0932948833093813,0.420639043786718,428274,5705,"PSMC5","No"
"ENSGALG00000000352",2373.6194775198,-0.192048710046498,0.320205213957481,-0.599767591766946,0.548661134580785,0.807805457922101,420053,10469,"TIMM44","No"
"ENSGALG00000000357",2.38486479274098,0.404961809055088,2.95971123915338,0.136824769828197,0.891169304280099,NA,419529,10863,"ADAM28","No"
"ENSGALG00000000364",233.573941448962,-0.0850416177056709,0.915088986546554,-0.092932620713324,0.925957090296849,0.97531331311099,428201,6781,"STC1","No"
"ENSGALG00000000365",63.1891744875999,-4.10476342680078,0.95999174949777,-4.27583198391885,1.90424800612715e-05,0.00122752691954443,396037,NA,"NKX2-6","Transcription Factor"
"ENSGALG00000000367",98.8138157574495,-1.10837883903057,0.625126333768391,-1.77304774916301,0.0762207950074806,0.391225917230718,419945,40,"ASIC2","No"
"ENSGALG00000000371",20.3249184146996,0.847138969602475,1.15761012471823,0.731799896626403,0.464290712177213,0.760783181754797,374218,104909134,"CRHR1","No"
"ENSGALG00000000374",367.58403676291,-1.35195956257767,0.514295813208019,-2.62875864017745,0.00856971602932283,0.122474462014452,421165,6051,"RNPEP","No"
"ENSGALG00000000377",10798.5730667007,0.173500199273064,0.26981170326836,0.643041784961038,0.520196987049225,0.792508330191703,420054,4670,"HNRNPM","No"
"ENSGALG00000000378",118.201568922796,0.0237957227282982,0.78042298326011,0.0304908020890092,0.975675628841835,0.992908174403516,419530,51312,"SLC25A37","No"
"ENSGALG00000000379",2073.46030891372,0.266698019187075,0.396603813223836,0.672454500674594,0.501294396583063,0.783767445814692,374209,3690,"ITGB3","No"
"ENSGALG00000000390",543.9186594563,0.282916481154933,0.265527622579965,1.06548794587174,0.286655177561577,0.63777181287191,419531,9583,"ENTPD4","No"
"ENSGALG00000000394",66.0512641174591,0.833734663335319,0.967238524048468,0.861974210710347,0.388701709528925,0.712141243963536,419805,388662,"SLC6A17","No"
"ENSGALG00000000396",421.871158116206,-0.363348565211624,0.281931381058881,-1.28878368859456,0.197473298264751,0.553144481911963,419948,55798,"METTL2B","No"
"ENSGALG00000000397",4364.5304676142,0.46857594573423,0.170518390741631,2.74794961233368,0.00599692243145656,0.0964318307027515,421167,55705,"IPO9","No"
"ENSGALG00000000399",13.4318200044383,-0.201055679994317,1.30282875007937,-0.154322415729672,0.877355523829552,0.959732629154357,430912,285193,"DUSP28","No"
"ENSGALG00000000400",264.785805745511,1.27766300877077,0.402482017690829,3.17445985811029,0.00150115653072772,0.0350901334091673,419806,3749,"KCNC4","No"
"ENSGALG00000000401",313.30053334327,0.93122411795881,0.65070705035591,1.43109578642105,0.152402764739292,0.500566267887715,100859595,64783,"RBM15","No"
"ENSGALG00000000402",396.094139306199,-0.0647194644520159,0.379427850647437,-0.170571201722757,0.864560943726828,0.95500731396743,419533,4017,"LOXL2","No"
"ENSGALG00000000404",1442.92528063682,-0.0225762486938718,0.204288850334615,-0.110511409001974,0.912003802215612,0.971657809458728,430917,9318,"COPS2","No"
"ENSGALG00000000407",891.176424438731,-0.117166351930086,0.295336062708917,-0.396722130224799,0.691572379008873,0.878449772119755,420055,8139,"GAN","No"
"ENSGALG00000000409",2135.1876004226,-0.156811368351224,0.192834449852877,-0.813191670216932,0.416108174469589,0.731840254448738,419535,91782,"CHMP7","No"
"ENSGALG00000000410",987.975026012478,0.55172832608956,0.391577660480549,1.40898825896368,0.158838639910585,0.509016999246248,419949,11011,"TLK2","No"
"ENSGALG00000000417",28.1444797643376,0.459949644815069,0.663543210369687,0.693172106393512,0.4882015508435,0.774800241091863,419809,9122,"SLC16A4","No"
"ENSGALG00000000419",566.73424402434,-0.710931279693664,0.446041080378468,-1.59386951329783,0.110965264039901,0.447345990117,419811,10542,"LAMTOR5","No"
"ENSGALG00000000424",2203.08337500529,-0.476424291321533,0.148192654521563,-3.21489815308093,0.00130490811074452,0.0322002030093163,414829,123920,"CMTM3","No"
"ENSGALG00000000430",1276.77333126874,0.694124233303676,0.348310655198732,1.99283089088284,0.0462799679273264,0.321460261438652,420056,56928,"SPPL2C","No"
"ENSGALG00000000433",67.975567260348,-0.123126810078593,0.697652742582504,-0.176487244388682,0.859911168899926,0.953304585016608,100857247,NA,NA,"No"
"ENSGALG00000000436",903.221959019632,-0.857590104462524,0.643026326184292,-1.33367806190992,0.182309387518275,0.538500424837765,421170,5877,"RABIF","No"
"ENSGALG00000000437",9.30916099807327,-3.2916617053098,1.21492502506588,-2.70935377689771,0.0067414413559671,0.105167922560625,395926,NA,"PGA3","No"
"ENSGALG00000000438",299.301810506694,1.45228541124312,0.493419791103805,2.94330595859214,0.00324727317843375,0.0628536354762184,426644,79956,"ERMP1","No"
"ENSGALG00000000441",12.9129648617962,0.466354818951195,1.04906161457391,0.444544736431528,0.656648792351433,0.861764921099027,395116,3744,"KCNA10","No"
"ENSGALG00000000442",59.6511495318157,1.85337057665517,0.572060766472913,3.23981416883782,0.00119607622373439,0.0303330734521756,395117,3737,"KCNA2","No"
"ENSGALG00000000451",2.62882145955085,1.23931833708764,1.78009227725424,0.696210164452411,0.486297223060588,NA,769589,644890,"MEIG1","No"
"ENSGALG00000000452",245.065712103132,-0.236660344383276,1.09804283125772,-0.215529246807432,0.829354712170741,0.939827400675623,373904,NA,"TNFRSF10B","No"
"ENSGALG00000000458",385.985863573508,1.01257192087288,0.505127994285223,2.00458484251246,0.0450074484042929,0.317700912928132,428320,360200,"TMPRSS9","No"
"ENSGALG00000000461",2697.7407785001,-0.056079003699318,0.291556797122519,-0.19234332470648,0.847473283704842,0.947659831916014,419950,9902,"MRC2","No"
"ENSGALG00000000466",28.4650886337227,-0.305551667540218,0.853038762571746,-0.358192008319809,0.720199627460432,0.891995758633656,396460,3932,"LCK","No"
"ENSGALG00000000469",12.7970185505294,-0.765280036729464,1.37047510789716,-0.558404915433817,0.57656791705248,0.822811070959715,428203,148,"ADRA1A","No"
"ENSGALG00000000470",4120.14906632612,0.670071653387098,0.374360171811644,1.78991170493489,0.0734681068531129,0.386104855190312,396222,84823,"LMNA","No"
"ENSGALG00000000474",7393.36417476557,-0.851895783171212,0.537711730146588,-1.58429830596958,0.113125851135183,0.449512991344496,373936,25873,"RPL36","No"
"ENSGALG00000000476",47.9601797738223,-1.22375907008279,0.865999981671091,-1.41311673901118,0.157621402241682,0.507785751874081,419539,80059,"LRRTM4","No"
"ENSGALG00000000478",618.018260821361,0.641912106960481,0.444451491351072,1.44427934083235,0.148660414637357,0.496089789664757,419951,26115,"TANC2","No"
"ENSGALG00000000497",6.54093394471145,0.685792702198805,1.05963185915022,0.647199021317443,0.517503144649593,0.791399079220535,419812,NA,NA,"No"
"ENSGALG00000000498",393.733702771868,-1.09815081153306,0.631522320290739,-1.73889469342508,0.0820532878195411,0.401432885544415,419953,NA,"ACE","No"
"ENSGALG00000000504",43.1909874466845,0.281745948945956,0.616172722756728,0.457251576612216,0.647490230537903,0.857227036177046,419813,51513,"ETV7","Transcription Factor"
"ENSGALG00000000505",302.255681581024,-1.59091961531705,0.394964730381322,-4.02800425693983,5.62523254065676e-05,0.00283841475060105,414871,81033,"KCNH6","No"
"ENSGALG00000000507",30.8532629216433,0.65698211431126,0.791806926585327,0.829725141638379,0.406694203265987,0.726636907984272,415851,27132,"CPNE7","No"
"ENSGALG00000000510",1098.02072218376,-0.135023092611176,0.18145366434686,-0.744118853136363,0.456804574475852,0.757124887599054,771554,10238,"DCAF7","No"
"ENSGALG00000000511",1551.8196366183,0.24972436020012,0.188136922829925,1.32735433557542,0.18439149771593,0.540771576279543,419814,222658,"KCTD20","No"
"ENSGALG00000000513",330.35901843496,0.291240851811905,0.326843697033954,0.891070730305839,0.372891226257618,0.700649977850533,415853,92822,"ZNF276","Transcription Factor"
"ENSGALG00000000516",350.155845462018,0.529888980645688,0.399108837457096,1.32768039921604,0.184283711471321,0.540730609576869,415854,2175,"FANCA","No"
"ENSGALG00000000518",1391.22568682,0.141658955239686,0.250301688398288,0.565952855317037,0.571425829492571,0.820533953921608,101748977,59349,"KLHL12","No"
"ENSGALG00000000521",75.1068403883151,0.291924859746,0.837372431191632,0.348620098861594,0.727374536600898,0.896460169635386,415855,84501,"SPIRE2","No"
"ENSGALG00000000523",816.981933116641,0.418583095248963,0.351764732853082,1.1899518517787,0.234065316813305,0.590530651884327,428260,11329,"STK38","No"
"ENSGALG00000000525",784.136803124639,0.116486037492802,0.32441495290452,0.359064945835235,0.719546504504065,0.891782619585524,419954,4215,"MAP3K3","No"
"ENSGALG00000000528",489.946012501613,-0.0848239068708531,0.516139248903219,-0.164343066432366,0.869461080449085,0.9563998360983,415857,79007,"DBNDD1","No"
"ENSGALG00000000529",1251.07456788336,-0.878348081428646,0.314937291702206,-2.78896181738675,0.00528772987072602,0.0884289727980958,419955,80774,"LIMD2","No"
"ENSGALG00000000533",7587.13252776499,-0.266808078773687,0.237827009187315,-1.1218577725272,0.261922917568542,0.614692063479744,419815,6428,"SRSF3","No"
"ENSGALG00000000535",784.472132468745,0.155225980538375,0.264362339338952,0.587171307859217,0.557088660244011,0.812705532496259,419364,54206,"ERRFI1","No"
"ENSGALG00000000538",469.396067040208,-0.54121065011986,0.216227398652758,-2.50296980628711,0.0123156050230461,0.155357110605374,419956,140432,"RNF113B","No"
"ENSGALG00000000540",392.008089864835,-0.337253377502859,0.32272050554702,-1.04503237850104,0.296008005125175,0.644249299727248,415858,2622,"GAS8","No"
"ENSGALG00000000541",1784.99723399018,0.0806737812278293,0.195292218688471,0.413092655557974,0.679538730172994,0.871639217927186,421172,9877,"ZC3H11B","No"
"ENSGALG00000000542",1553.0292436392,-0.290322081094737,0.405857282740285,-0.715330470687942,0.474404864505631,0.767661880162656,419549,51042,"ZNF593","No"
"ENSGALG00000000544",36.5476014107486,-0.555985030952575,0.912481217920118,-0.609311205571848,0.542318181051682,0.804338854785614,100859805,401258,"RAB44","No"
"ENSGALG00000000545",2.59412711146589,1.06528716013195,1.83467374217804,0.58064119829136,0.561482299812468,NA,431167,5972,"REN","No"
"ENSGALG00000000549",30.7776233228151,-0.0997994913172004,0.707579474344052,-0.141043508094575,0.887835571380758,0.96341845873301,415859,NA,"URAH","No"
"ENSGALG00000000550",1696.79208198698,0.0256820850324337,0.21090490622152,0.121770922699442,0.903080442866544,0.968522948443594,419957,92335,"STRADA","No"
"ENSGALG00000000551",465.189231466574,0.0765683800831774,0.27389379450362,0.279555001316999,0.779818934737311,0.918693379921992,419817,221477,"C26H6orf89","No"
"ENSGALG00000000556",1.1071167019271,-0.71439161866596,3.05730632120496,-0.233667007362351,0.815243503034629,NA,404535,10911,"UTS2","No"
"ENSGALG00000000557",38.2552775894528,-0.668854676559088,0.536743780274307,-1.24613400497583,0.212715202539669,0.570647685799939,426690,55224,"ETNK2","No"
"ENSGALG00000000558",18.6539577140169,-1.19711691915123,1.21391687841496,-0.986160535731515,0.324054341610926,0.663293772666482,420057,6511,"SLC1A6","No"
"ENSGALG00000000560",1.88068445598743,1.62299094133828,2.68468827764178,0.60453608519642,0.545487285611405,NA,419818,NA,NA,"No"
"ENSGALG00000000564",1363.14836461417,-0.513069730565696,0.197998212881454,-2.59128465403313,0.00956183641312672,0.132480271642395,419958,57003,"CCDC47","No"
"ENSGALG00000000568",15.3831419082656,2.06903760633015,1.32103684655118,1.5662224802675,0.117296541641433,0.454423429098739,NA,59352,"LGR6","No"
"ENSGALG00000000573",650.415404562503,0.575862584524993,0.39105015643232,1.47260543194453,0.140857459273976,0.484619848107129,419366,8863,"PER3","No"
"ENSGALG00000000576",186.480861421191,-0.75889990172624,0.5905138843691,-1.28515166504009,0.198739290326645,0.554461779856968,768974,51093,"RRNAD1","No"
"ENSGALG00000000577",1881.84153208129,0.240277771478929,0.190522148215076,1.26115401138394,0.207253364098819,0.564698794516253,420058,8498,"RANBP3","No"
"ENSGALG00000000579",796.59799726458,-0.873049309046499,0.319259350013637,-2.73460842731531,0.00624545223568381,0.0990137622586795,419368,9341,"VAMP3","No"
"ENSGALG00000000581",2085.79898517777,0.0609698237211272,0.19682083676723,0.309773216710958,0.756733420383388,0.909659093113457,419959,11325,"DDX42","No"
"ENSGALG00000000583",1672.61835580244,1.25329379916849,0.369618469297475,3.39077698565928,0.000696947885538581,0.0206029058769415,419820,9580,"SOX13","Transcription Factor"
"ENSGALG00000000584",475.723437789733,-0.220352698911318,0.50919119982073,-0.432750406898032,0.665196105555339,0.865466074161213,421174,NA,NA,"No"
"ENSGALG00000000585",1720.26691655161,-0.708391895003752,0.395717247619133,-1.79014662430271,0.0734303431356214,0.386104855190312,396472,NA,"MYL4","No"
"ENSGALG00000000589",4.69542816837883,-2.23539115887008,1.83907566642464,-1.21549711068492,0.224176550102477,NA,420061,4340,"BTN1A1","No"
"ENSGALG00000000596",2498.72560066994,0.240640094813084,0.235981008573749,1.0197434796448,0.307850135006647,0.651072557530316,419960,996,"CDC27","No"
"ENSGALG00000000599",46.0341628078146,-0.569829826532616,0.712143638456827,-0.800161365995493,0.423617310469964,0.737951440965117,420062,51257,"MARCHF2","No"
"ENSGALG00000000603",1820.83211985552,0.130283448251897,0.194490343532853,0.669871037735555,0.502940003868447,0.784429873865592,419961,284058,"KANSL1","No"
"ENSGALG00000000604",1061.37938846151,1.2829808134913,0.336612948969249,3.81144224374003,0.000138158338637139,0.00567885103729566,107049081,NA,NA,"No"
"ENSGALG00000000606",806.566290641661,0.239938384704324,0.17451946533339,1.37485170634669,0.16917742406033,0.521681500471679,421175,127829,"ARL8A","No"
"ENSGALG00000000607",51.3128178913408,0.812332827228081,0.720478819087885,1.12749022692504,0.259535270259222,0.613321825915062,421176,9283,"GPR37L1","No"
"ENSGALG00000000608",449.990058889448,0.794995115337888,0.445952932465336,1.78268839032622,0.0746370422470323,0.389082192815669,415860,999,"CDH1","No"
"ENSGALG00000000611",1104.95945932275,0.0999064107502798,0.23604852716242,0.423245219748973,0.672116357475454,0.868926046880558,100857158,84919,"PPP1R15B","No"
"ENSGALG00000000613",4277.97948851381,-0.263468113170365,0.132347451818263,-1.99073053202532,0.0465105201697818,0.321892580109121,420063,NA,"RAB11B","No"
"ENSGALG00000000615",2412.50433970792,0.0776927776372541,0.18753180495805,0.414291205988412,0.678660853410726,0.871126690171856,419556,9410,"NWD1","No"
"ENSGALG00000000616",30.8623377735319,0.190363804118068,1.00259818730383,0.18987048503448,0.849410621252551,0.94866628154393,421177,1999,"ELF3","Transcription Factor"
