"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chick_Entrezid","Human_Entrezid","Symbol","TF_Status"
"ENSGALG00000000151",251.437835246053,1.14172177649564,0.496658307559012,2.29880736739711,0.0215158802802809,0.0944879157613435,415600,171019,"ADAMTS19","No"
"ENSGALG00000000154",52.7151816953051,-3.34859842070033,0.770291845060125,-4.34718145099791,1.37898135249159e-05,0.000226674488712749,421153,79961,"DENND2D","No"
"ENSGALG00000000156",7707.64152439026,0.139030213740812,0.146010971375178,0.952190184281231,0.341000538161603,0.590660139616102,417049,6046,"BRD2","No"
"ENSGALG00000000158",11.4375408678829,0.302656736153183,0.86512523967249,0.349841528456342,0.726457630780586,0.866892736454876,417050,3108,"DMA","No"
"ENSGALG00000000161",257.951479613957,0.764838463696901,0.309252579201142,2.47318378288913,0.0133915256699422,0.066537453111232,415601,51015,"ISOC1","No"
"ENSGALG00000000162",2.61186649582686,-1.04362441159575,1.69145856291987,-0.616996735524046,0.537236878941687,0.743687609641106,106182184,NA,"DMB1","No"
"ENSGALG00000000164",66.2559024544148,-1.48255575671118,0.715096047048061,-2.07322605520086,0.038151246640725,0.143912980842395,421154,4608,"MYBPHL","No"
"ENSGALG00000000168",10.1476050068977,-1.25499140143136,1.26034161002442,-0.995754953616938,0.319369222161452,0.570534048838408,374212,134,"ADORA1","No"
"ENSGALG00000000184",19.0085568269324,-0.79738676055441,0.842475069962785,-0.946481135150543,0.343903239787902,0.592582668624843,769933,28965,"SLC27A6","No"
"ENSGALG00000000186",207.542635876469,0.653149851675997,0.318365393169556,2.05157302172018,0.0402111762969695,0.149219850044949,425491,23787,"MTCH1","No"
"ENSGALG00000000189",595.505896414534,-0.543266099029925,0.588998769845967,-0.922355235431132,0.356343311332351,0.603917998883425,415602,64848,"YTHDC2","No"
"ENSGALG00000000195",142.692963005297,0.204791394709965,0.793193672369938,0.258185865373938,0.796263466012324,0.906383211720055,419520,9962,"SLC23A2","No"
"ENSGALG00000000201",670.975675113288,-0.292308199360278,0.297310417871308,-0.983175098448132,0.325521268279774,0.577076830510608,419939,9842,"PLEKHM1","No"
"ENSGALG00000000208",422.389171152885,-0.417741891311517,0.438856951841082,-0.951886234361825,0.341154681543422,0.590660139616102,415603,4163,"MCC","No"
"ENSGALG00000000209",352.76887224835,-0.79237370783642,0.318971123824403,-2.48415498662077,0.0129859275723202,0.0649458804226669,396452,5621,"PRNP","No"
"ENSGALG00000000215",507.423230879603,0.0389492191015014,0.355945316606111,0.109424727013904,0.912865622184283,0.962663609145678,769972,167227,"DCP2","No"
"ENSGALG00000000217",65.5623120671868,-1.4010149491317,0.678527222824644,-2.06478812051109,0.038943052368078,0.14597027878487,421155,8497,"PPFIA4","No"
"ENSGALG00000000218",1541.25851093955,0.20472334723902,0.38264608253869,0.535020104951211,0.592635954948699,0.782193386982133,770061,6728,"SRP19","No"
"ENSGALG00000000220",1217.76182214685,0.0779246254623404,0.366611911297016,0.21255344701337,0.831675285517567,0.925048846836569,415607,324,"APC","No"
"ENSGALG00000000223",996.015170882861,-0.161618157826743,0.210491998648933,-0.767811407863992,0.442599236074755,0.679360094220694,421156,92703,"TMEM183A","No"
"ENSGALG00000000225",117.685482375747,-2.00016245657754,0.635739980511506,-3.14619580000025,0.00165409230072752,0.0130106308325453,395415,NA,"MGAT4C","No"
"ENSGALG00000000226",64.8132010190128,0.559887984437192,0.405529514198339,1.38063436774508,0.167391410657211,0.385994553352282,421157,252839,"TMEM9","No"
"ENSGALG00000000227",4655.2036879682,-0.136137114465769,0.225050719389712,-0.604917481867832,0.545233826790413,0.749810201469655,395155,1808,"DPYSL2","No"
"ENSGALG00000000233",201.750834774766,-0.201334787623161,0.298548099002262,-0.67437973410655,0.500069923665903,0.718479910089153,425673,6668,"SP2","Transcription Factor"
"ENSGALG00000000234",133.500752299008,0.758647972194245,0.458515625146921,1.65457386964981,0.0980109676062731,0.273241662174435,415608,64097,"EPB41L4A","No"
"ENSGALG00000000235",4543.1358110244,-0.067236481942148,0.211265472956701,-0.318255893881573,0.750290837822985,0.880292815444602,419523,5520,"PPP2R2A","No"
"ENSGALG00000000241",624.259585742295,-0.448065377747858,0.435005182457444,-1.0300230797634,0.302999171429188,0.55424081332084,769322,134429,"STARD4","No"
"ENSGALG00000000242",278.300604899259,2.71143420842846,0.517384554820596,5.24065549148187,1.60007194741022e-07,4.35230454538759e-06,395176,64641,"EBF2","Transcription Factor"
"ENSGALG00000000243",606.495294832849,-0.142241481370788,0.244215109255377,-0.582443411484608,0.560268047759428,0.76017385104476,395228,201299,"RDM1","No"
"ENSGALG00000000244",33.5090559572804,-1.35832295957947,0.654278973609193,-2.07606084616561,0.0378883238258259,0.143157536326544,723973,814,"CAMK4","No"
"ENSGALG00000000247",2105.38023207681,-0.0429260982405925,0.347024372229362,-0.123697646839113,0.901554674902125,0.958422430733439,415609,134430,"WDR36","No"
"ENSGALG00000000249",0.581580343045825,2.65802283183509,5.10805709581736,0.520358872654647,0.602813469570239,NA,378781,2689,"GH","No"
"ENSGALG00000000253",296.871124783462,0.1763771663203,0.306507040525838,0.575442462978047,0.564992092967521,0.763170505586856,415610,91137,"SLC25A46","No"
"ENSGALG00000000255",695.410564617713,-0.35507351885444,0.487600575795363,-0.728205700486002,0.466487676851622,0.696189731645836,415611,4124,"MAN2A1","No"
"ENSGALG00000000259",1168.19878109152,0.485535412180282,0.162963025208767,2.97942070944177,0.00288793961708463,0.0204469704451755,430115,9491,"PSMF1","No"
"ENSGALG00000000264",114.413349191356,0.401709312108124,0.437618398230183,0.917944295150106,0.358648029986725,0.606080886909531,415612,9867,"PJA2","No"
"ENSGALG00000000273",284.897961672677,0.0465722851273115,0.401279217643344,0.116059549260547,0.90760534712101,0.960322831559502,415614,2241,"FER","No"
"ENSGALG00000000274",13.9139038808311,-1.44204412659505,1.44957733383922,-0.994803169814874,0.319832004277662,0.570914405850103,771308,NA,NA,"No"
"ENSGALG00000000275",753.535741310574,0.33536602803379,0.350479640843268,0.956877344506763,0.338629167524732,0.588795910079371,419526,54793,"KCTD9","No"
"ENSGALG00000000276",101.634198178822,-1.02237708265508,0.376105961177706,-2.71832193101566,0.00656139629142026,0.0387529439752495,415615,64839,"FBXL17","No"
"ENSGALG00000000277",10.5663637644301,0.263640662280766,1.37729049683777,0.191419793345034,0.848196713933219,0.932503316101726,770134,2796,"GnRH-I","No"
"ENSGALG00000000280",156.558424856109,0.228427652516806,0.474012322899018,0.481902350385666,0.629875316366307,0.807760793826767,396100,1946,"EFNA5","No"
"ENSGALG00000000284",133.072195198532,-10.7424709231552,1.86114049759398,-5.77198279068278,7.83441192304275e-09,2.8739354196593e-07,396230,3214,"HOXB4","Transcription Factor"
"ENSGALG00000000293",1.31837243375901,-2.66324503841849,3.45271275563479,-0.771348567607342,0.440500351961734,NA,100858010,5858,"PZP","No"
"ENSGALG00000000295",43.0293001389149,-0.873403662899571,0.757351049417949,-1.15323490153056,0.248813981713418,0.494044794975098,771410,91156,"IGFN1","No"
"ENSGALG00000000296",1397.54301650157,-0.154783140446318,0.367652967316422,-0.421003376026348,0.673752616627606,0.832995264854819,426230,22990,"PCNX1","No"
"ENSGALG00000000299",8.22588471285119,-4.66346289293442,1.24983090370061,-3.73127507019265,0.000190513065808789,0.00218741275990364,421158,5317,"PKP1","No"
"ENSGALG00000000302",1334.77314835486,-3.52284441425138,1.08288351791053,-3.25320716031293,0.00114110273631271,0.00965650643628864,396433,7139,"TNNT2","No"
"ENSGALG00000000309",53.3660751897956,-2.44428791581862,0.894655671071149,-2.73209905760966,0.00629322166552414,0.037585432157727,421160,NA,NA,"No"
"ENSGALG00000000311",150.972769449883,0.405002662168115,0.558560504879107,0.725082884719486,0.468401183644161,0.697505917918745,419527,80005,"DOCK5","No"
"ENSGALG00000000313",473.581345983681,-1.13050074731115,0.846810322534175,-1.33501058882702,0.181872880841177,0.405700816760641,421161,7135,"TNNI1","No"
"ENSGALG00000000314",426.593087703231,1.17429405533034,0.518532902816688,2.26464713994337,0.0235343416831914,0.100859662615478,NA,4747,"NEFL","No"
"ENSGALG00000000317",1435.57530782421,1.95135499715392,0.409080250880677,4.77010315935076,1.8413159737372e-06,3.95833436612267e-05,396206,NA,"NEFM","No"
"ENSGALG00000000318",1128.45246034285,-0.902202025774998,0.512652519716543,-1.75987046015856,0.0784297729116657,0.236302500900634,396176,1465,"CSRP1","No"
"ENSGALG00000000329",2035.92691455044,-0.335176582100118,0.183670001814399,-1.82488473234088,0.0680184256515332,0.21364624899266,419803,10768,"AHCYL1","No"
"ENSGALG00000000336",743.809556308702,-0.447503969123043,0.264464616193275,-1.69211282614836,0.0906244633801851,0.259618066864173,NA,4660,"PPP1R12B","No"
"ENSGALG00000000337",4.7073140184486,1.1186144041684,1.35744124794154,0.824061008802183,0.409904893545967,0.652980505869764,NA,404217,"CTXN1","No"
"ENSGALG00000000349",3832.86438183146,0.516940194690789,0.271894143458351,1.90125534928991,0.0572685744538752,0.18983493882182,428274,5705,"PSMC5","No"
"ENSGALG00000000352",2373.6194775198,0.190281701898226,0.286291004465994,0.664644361610836,0.506277988205222,0.722405733368474,420053,10469,"TIMM44","No"
"ENSGALG00000000357",2.38486479274098,3.53488735531261,2.70476021861166,1.30691339327929,0.191242126879005,0.419003640726412,419529,10863,"ADAM28","No"
"ENSGALG00000000364",233.573941448962,-0.800616992727333,0.816241125084972,-0.980858435237488,0.326662556969234,0.57799807898893,428201,6781,"STC1","No"
"ENSGALG00000000365",63.1891744875999,-5.84860384385743,1.25132136995366,-4.67394226958181,2.95472419281926e-06,6.02010939362436e-05,396037,NA,"NKX2-6","Transcription Factor"
"ENSGALG00000000367",98.8138157574495,-0.00936890096831247,0.557899791840756,-0.0167931608961537,0.986601625943316,0.995544882033541,419945,40,"ASIC2","No"
"ENSGALG00000000371",20.3249184146996,-3.39093340871477,1.06482913086936,-3.1844859521699,0.0014501134905613,0.0116724283684134,374218,104909134,"CRHR1","No"
"ENSGALG00000000374",367.58403676291,0.422760902068874,0.457404686630273,0.924260101450597,0.355350910536412,0.602830129732645,421165,6051,"RNPEP","No"
"ENSGALG00000000377",10798.5730667007,-0.247976528548057,0.241327327704641,-1.02755262284905,0.304160319880763,0.555652787683943,420054,4670,"HNRNPM","No"
"ENSGALG00000000378",118.201568922796,0.261825098827363,0.695921562000718,0.376227887054739,0.706747484982821,0.855211931941277,419530,51312,"SLC25A37","No"
"ENSGALG00000000379",2073.46030891372,1.10507976420948,0.354848866916876,3.114226554564,0.00184427817906821,0.0142224615217053,374209,3690,"ITGB3","No"
"ENSGALG00000000390",543.9186594563,-0.527539775071814,0.237232436943195,-2.22372531290117,0.0261669310762731,0.109244034360196,419531,9583,"ENTPD4","No"
"ENSGALG00000000394",66.0512641174591,-1.97401339315408,0.862716361155632,-2.28813719321358,0.0221295328830925,0.0962577505934681,419805,388662,"SLC6A17","No"
"ENSGALG00000000396",421.871158116206,0.444740730022488,0.251408595185363,1.76899572464729,0.0768945880655907,0.233060713514217,419948,55798,"METTL2B","No"
"ENSGALG00000000397",4364.5304676142,-0.0213170579887948,0.152262755567173,-0.140001787760832,0.888658577872306,0.952308562444869,421167,55705,"IPO9","No"
"ENSGALG00000000399",13.4318200044383,1.28016049130733,1.15466070219312,1.10868975524657,0.267564042948351,0.51601028417334,430912,285193,"DUSP28","No"
"ENSGALG00000000400",264.785805745511,-2.79336346831945,0.361523528364554,-7.72664363217509,1.10419198692591e-14,1.50943988366607e-12,419806,3749,"KCNC4","No"
"ENSGALG00000000401",313.30053334327,0.187185985376583,0.58175370056436,0.321761572285649,0.747633328211187,0.879094613950272,100859595,64783,"RBM15","No"
"ENSGALG00000000402",396.094139306199,1.5391526510427,0.339267913299807,4.5366879410213,5.7144565465264e-06,0.000105054043684073,419533,4017,"LOXL2","No"
"ENSGALG00000000404",1442.92528063682,0.277587850208119,0.182329609126326,1.52245075025524,0.127896176789463,0.324230694495272,430917,9318,"COPS2","No"
"ENSGALG00000000407",891.176424438731,0.303002110964457,0.263858096990439,1.14835252137605,0.250823065365968,0.495940673440881,420055,8139,"GAN","No"
"ENSGALG00000000409",2135.1876004226,0.113394549027733,0.172289328468432,0.658163509230404,0.510433070032808,0.725870589677668,419535,91782,"CHMP7","No"
"ENSGALG00000000410",987.975026012478,-0.315021677896532,0.350093384748116,-0.89982185217005,0.368215063313315,0.614357575905817,419949,11011,"TLK2","No"
"ENSGALG00000000417",28.1444797643376,-1.13906426654751,0.592903725604721,-1.92116226860565,0.054711253348797,0.184389347172896,419809,9122,"SLC16A4","No"
"ENSGALG00000000419",566.73424402434,0.0191216024371351,0.398765511902773,0.0479519965151783,0.961754499794319,0.984845474723756,419811,10542,"LAMTOR5","No"
"ENSGALG00000000424",2203.08337500529,0.988207954293296,0.132494341293889,7.45849177136804,8.75184843390192e-14,9.92745133700903e-12,414829,123920,"CMTM3","No"
"ENSGALG00000000430",1276.77333126874,0.00575682339544923,0.311409683277376,0.0184863339343291,0.985250879644635,0.99514383132531,420056,56928,"SPPL2C","No"
"ENSGALG00000000433",67.975567260348,-1.84202268703773,0.618963727316462,-2.97597840672164,0.00292055425241212,0.0206231102486002,100857247,NA,NA,"No"
"ENSGALG00000000436",903.221959019632,0.566149691892219,0.575003206853882,0.984602668548399,0.324819278374166,0.576378243770238,421170,5877,"RABIF","No"
"ENSGALG00000000437",9.30916099807327,-5.12928457076657,1.41501362899907,-3.62490117808607,0.000289071966615205,0.0031302755816138,395926,NA,"PGA3","No"
"ENSGALG00000000438",299.301810506694,-0.887572260648292,0.440429479681626,-2.01524262474413,0.0438792333601518,0.159031148507199,426644,79956,"ERMP1","No"
"ENSGALG00000000441",12.9129648617962,-6.86200024478194,1.17465677609965,-5.84170660264409,5.16687471701236e-09,2.00580083067708e-07,395116,3744,"KCNA10","No"
"ENSGALG00000000442",59.6511495318157,-1.78511938802135,0.505818480859584,-3.5291699603141,0.000416865312291109,0.00426083391296707,395117,3737,"KCNA2","No"
"ENSGALG00000000451",2.62882145955085,-3.63340920953688,1.70450083203462,-2.13165587323285,0.0330351468914128,0.129840916607501,769589,644890,"MEIG1","No"
"ENSGALG00000000452",245.065712103132,-0.364922324342248,0.98158403171149,-0.37176880690079,0.710064990181413,0.857206510519829,373904,NA,"TNFRSF10B","No"
"ENSGALG00000000458",385.985863573508,-6.25852294324539,0.465292753632794,-13.4507208512956,3.04885519943315e-41,8.1272316766223e-38,428320,360200,"TMPRSS9","No"
"ENSGALG00000000461",2697.7407785001,0.802170118744105,0.260612657511591,3.07801672567814,0.00208383218971287,0.0157211377557866,419950,9902,"MRC2","No"
"ENSGALG00000000466",28.4650886337227,0.449245275619202,0.767232194323085,0.58554017798427,0.558184559205092,0.758987261163732,396460,3932,"LCK","No"
"ENSGALG00000000469",12.7970185505294,0.668696549546876,1.22892264536492,0.544132335805652,0.58635041023483,0.777562695317353,428203,148,"ADRA1A","No"
"ENSGALG00000000470",4120.14906632612,0.525144992495593,0.334677921984738,1.56910557284845,0.116623341473393,0.305225597696973,396222,84823,"LMNA","No"
"ENSGALG00000000474",7393.36417476557,0.136830977022052,0.480914410971725,0.284522513570709,0.776009983319506,0.896433647712569,373936,25873,"RPL36","No"
"ENSGALG00000000476",47.9601797738223,-0.170992961714638,0.773766715378743,-0.220987745164175,0.825101975045162,0.921749038826034,419539,80059,"LRRTM4","No"
"ENSGALG00000000478",618.018260821361,0.0559382610935906,0.396924919357157,0.140929073398027,0.887925974105166,0.951842361249198,419951,26115,"TANC2","No"
"ENSGALG00000000497",6.54093394471145,-0.155656702307494,0.937673970448111,-0.166003010868592,0.868154580719521,0.943933675324815,419812,NA,NA,"No"
"ENSGALG00000000498",393.733702771868,-2.62600625294049,0.570058132339874,-4.60655870684928,4.09387519330788e-06,7.90790336253216e-05,419953,NA,"ACE","No"
"ENSGALG00000000504",43.1909874466845,0.282915405718043,0.542688603412003,0.521321811328433,0.60214260920516,0.789140354935048,419813,51513,"ETV7","Transcription Factor"
"ENSGALG00000000505",302.255681581024,0.526516027582904,0.354356313330874,1.48583786368519,0.137322012278563,0.33869209813946,414871,81033,"KCNH6","No"
"ENSGALG00000000507",30.8532629216433,-1.73010399152354,0.705169917964642,-2.45345688669931,0.0141490499240343,0.0692896217039203,415851,27132,"CPNE7","No"
"ENSGALG00000000510",1098.02072218376,0.668092445738421,0.162073126040661,4.12216671609585,3.75325403801285e-05,0.000538381570259888,771554,10238,"DCAF7","No"
"ENSGALG00000000511",1551.8196366183,-0.0889870161473757,0.167971181017806,-0.529775498440667,0.596267594937196,0.784720144279232,419814,222658,"KCTD20","No"
"ENSGALG00000000513",330.35901843496,-0.125491344837401,0.290757402394855,-0.431601547557442,0.666031033490858,0.829311043180443,415853,92822,"ZNF276","Transcription Factor"
"ENSGALG00000000516",350.155845462018,0.389031179033659,0.355584299163489,1.09406174555191,0.27392789866141,0.523253649969018,415854,2175,"FANCA","No"
"ENSGALG00000000518",1391.22568682,-0.0305268895314964,0.223566615250058,-0.136544937612229,0.89139050211119,0.953721725234717,101748977,59349,"KLHL12","No"
"ENSGALG00000000521",75.1068403883151,1.89558869220574,0.735077202027419,2.57876136952351,0.00991552567796068,0.0529512246054434,415855,84501,"SPIRE2","No"
"ENSGALG00000000523",816.981933116641,-0.133425488740237,0.314131682661042,-0.424743813199533,0.671023440917381,0.83157825151345,428260,11329,"STK38","No"
"ENSGALG00000000525",784.136803124639,0.171451529656705,0.290074003767269,0.591061341002702,0.554479321350927,0.756103867822212,419954,4215,"MAP3K3","No"
"ENSGALG00000000528",489.946012501613,0.479692948323814,0.460510903178518,1.04165383493181,0.29757219961776,0.548567284542008,415857,79007,"DBNDD1","No"
"ENSGALG00000000529",1251.07456788336,1.77905147081802,0.281594381009637,6.31778043453622,2.65346642306572e-10,1.46343248174183e-08,419955,80774,"LIMD2","No"
"ENSGALG00000000533",7587.13252776499,0.414725970261061,0.212684787664574,1.94995596448171,0.0511813678361655,0.176459322520291,419815,6428,"SRSF3","No"
"ENSGALG00000000535",784.472132468745,-0.621471292596929,0.236777766032006,-2.62470291451657,0.00867246001392524,0.0478961759194476,419364,54206,"ERRFI1","No"
"ENSGALG00000000538",469.396067040208,0.626629600888643,0.192682391165606,3.25213734943776,0.00114540657724915,0.00968780158462347,419956,140432,"RNF113B","No"
"ENSGALG00000000540",392.008089864835,0.671782799581163,0.287119502484209,2.33973238936672,0.0192975617980227,0.086917826921311,415858,2622,"GAS8","No"
"ENSGALG00000000541",1784.99723399018,0.309152794816192,0.1744042212997,1.7726222021022,0.0762913302360634,0.232048419405604,421172,9877,"ZC3H11B","No"
"ENSGALG00000000542",1553.0292436392,-0.312328838362432,0.36290327331403,-0.860639353043713,0.389436704671414,0.634553868563737,419549,51042,"ZNF593","No"
"ENSGALG00000000544",36.5476014107486,-1.15749945295789,0.813848357991275,-1.4222544551356,0.154952395458724,0.367592496731953,100859805,401258,"RAB44","No"
"ENSGALG00000000545",2.59412711146589,-2.83640004168382,1.73142394064803,-1.63818922396454,0.101382226857539,0.279137086651659,431167,5972,"REN","No"
"ENSGALG00000000549",30.7776233228151,-1.55252552073907,0.643685946521653,-2.41193011767399,0.0158683226713428,0.0754228685900317,415859,NA,"URAH","No"
"ENSGALG00000000550",1696.79208198698,0.278071554650978,0.188557023639517,1.47473453538699,0.140283927402102,0.343914950163891,419957,92335,"STRADA","No"
"ENSGALG00000000551",465.189231466574,0.161443875196268,0.244546319951113,0.660177079043929,0.509140199472274,0.724358197353983,419817,221477,"C26H6orf89","No"
"ENSGALG00000000556",1.1071167019271,-2.73597953797067,2.79546591082345,-0.978720408421915,0.327718145371854,NA,404535,10911,"UTS2","No"
"ENSGALG00000000557",38.2552775894528,0.461604727800449,0.449728252896382,1.02640811385004,0.304699255066213,0.555877928516709,426690,55224,"ETNK2","No"
"ENSGALG00000000558",18.6539577140169,-1.24636980132861,1.10383996614757,-1.12912182884488,0.258846444041373,0.505308193091386,420057,6511,"SLC1A6","No"
"ENSGALG00000000560",1.88068445598743,0.37403968673469,2.11946695475086,0.176478187544404,0.859918283551918,NA,419818,NA,NA,"No"
"ENSGALG00000000564",1363.14836461417,0.645798478507971,0.177027908113684,3.64800378307161,0.000264285747812451,0.00289321440829045,419958,57003,"CCDC47","No"
"ENSGALG00000000568",15.3831419082656,-1.95474062303555,1.15945335518946,-1.68591570698947,0.0918120361656207,0.262034565744636,NA,59352,"LGR6","No"
"ENSGALG00000000573",650.415404562503,-0.754011418812067,0.349075970022815,-2.16002097985372,0.0307710454762908,0.123161186523472,419366,8863,"PER3","No"
"ENSGALG00000000576",186.480861421191,0.171784056397722,0.527368346917031,0.325738276485426,0.744622381845778,0.877181290067127,768974,51093,"RRNAD1","No"
"ENSGALG00000000577",1881.84153208129,0.215885532814043,0.170087371068598,1.269262564632,0.204347433310053,0.437833929170172,420058,8498,"RANBP3","No"
"ENSGALG00000000579",796.59799726458,0.284676670881965,0.285424609973263,0.997379556404165,0.318580310678239,0.569761096834144,419368,9341,"VAMP3","No"
"ENSGALG00000000581",2085.79898517777,0.251367231654317,0.175827302430068,1.42962570761326,0.152824473146622,0.363722855215453,419959,11325,"DDX42","No"
"ENSGALG00000000583",1672.61835580244,-1.60293658366975,0.330747787792357,-4.84640152657974,1.25720945231566e-06,2.81228083641073e-05,419820,9580,"SOX13","Transcription Factor"
"ENSGALG00000000584",475.723437789733,-0.367196738833788,0.454412677959611,-0.808068869210608,0.419050937411955,0.660065067260864,421174,NA,NA,"No"
"ENSGALG00000000585",1720.26691655161,1.32024488707506,0.353982796215997,3.72968658699858,0.000191718091964865,0.00219651802499001,396472,NA,"MYL4","No"
"ENSGALG00000000589",4.69542816837883,3.12714340386604,1.77991931600508,1.75690177399991,0.0789345532243626,0.237218948566414,420061,4340,"BTN1A1","No"
"ENSGALG00000000596",2498.72560066994,0.103666086373839,0.21099800250573,0.491313117388511,0.623205003620247,0.802600625217633,419960,996,"CDC27","No"
"ENSGALG00000000599",46.0341628078146,0.0337800710446567,0.638686499812364,0.0528899092975673,0.957819624358334,0.98301893429076,420062,51257,"MARCHF2","No"
"ENSGALG00000000603",1820.83211985552,0.120399472253937,0.173591695829267,0.69357852447247,0.487946565425131,0.709768408384115,419961,284058,"KANSL1","No"
"ENSGALG00000000604",1061.37938846151,-1.65445193838098,0.301274199092455,-5.49151551432142,3.98499310474445e-08,1.26460277216831e-06,107049081,NA,NA,"No"
"ENSGALG00000000606",806.566290641661,0.265687701555137,0.155423807481741,1.70944018075448,0.0873694434128286,0.2538958554933,421175,127829,"ARL8A","No"
"ENSGALG00000000607",51.3128178913408,-0.380098289056286,0.6321089212725,-0.601317710072988,0.54762839598976,0.75111641930025,421176,9283,"GPR37L1","No"
"ENSGALG00000000608",449.990058889448,-3.24280632601915,0.401172090513895,-8.08332982951324,6.30218738961728e-16,1.07231047988871e-13,415860,999,"CDH1","No"
"ENSGALG00000000611",1104.95945932275,0.151649502313932,0.210933962516,0.718943030819082,0.472176021716383,0.700398137623608,100857158,84919,"PPP1R15B","No"
"ENSGALG00000000613",4277.97948851381,0.303330077897689,0.118218288728693,2.56584730805757,0.0102924124880638,0.0545269444630978,420063,NA,"RAB11B","No"
