"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chick_Entrezid","Human_Entrezid","Symbol","TF_Status"
"ENSGALG00000008351",21.0586802247705,4.21203225185409,1.24979279002003,3.37018447016851,0.000751178786147241,0.0236289688398143,378796,859,"CAV3","No"
"ENSGALG00000008554",17.3899033052169,4.5277686962999,1.05950597236087,4.27347161263357,1.92452796305139e-05,0.00134008381209019,769256,400935,"IL17REL","No"
"ENSGALG00000008615",356.841885455239,2.26197586711695,0.532871269963487,4.24488238458032,2.18708108008371e-05,0.00146946908183344,NA,NA,NA,"No"
"ENSGALG00000008896",45.344330669879,3.94677430860704,1.07961732603876,3.65571597770499,0.000256465181271336,0.0106471276745138,424117,151242,"PPP1R1C","No"
"ENSGALG00000009129",983.684767575627,2.2790076528847,0.425646716255128,5.35422350473082,8.59245989870901e-08,1.58587823118462e-05,373969,1749,"DLX5","Transcription Factor"
"ENSGALG00000009680",100.107875560597,1.95426649093538,0.538787026364594,3.62715951815243,0.000286556273081108,0.011521668103227,425505,164091,"PAQR7","No"
"ENSGALG00000010125",77.3787805046707,1.99312681313826,0.618239090838076,3.22387704477956,0.00126467687981757,0.0351674865603418,422488,55790,"CSGALNACT1","No"
"ENSGALG00000010342",118.660688354116,2.64048016482062,0.728546587803495,3.62431203305946,0.000289731643375414,0.01158850925553,772154,283310,"OTOGL","No"
"ENSGALG00000010986",78.7962963705126,2.18370417260056,0.594568624138471,3.67275379820916,0.000239950641770618,0.00998859750348941,771582,2786,"GNG4","No"
"ENSGALG00000011358",186.795918304878,2.91480739007749,0.762587960043219,3.82225729070296,0.000132235609295475,0.00604691730984295,395235,7475,"WNT6","No"
"ENSGALG00000011859",35.9073629392635,2.1132710378636,0.614298099638481,3.44013930550539,0.000581414842487104,0.0195970701966543,417972,3048,"GBE","No"
"ENSGALG00000012095",18.9154849710847,2.61096026495413,0.7777048637334,3.35726364423146,0.000787180132331204,0.0245097813967108,NA,NA,NA,"No"
"ENSGALG00000012290",2928.93461858661,3.40895752509845,0.579713533555699,5.88041735749976,4.09233292807731e-09,1.30605100260867e-06,395573,6663,"SOX10","Transcription Factor"
"ENSGALG00000012623",663.974595656689,1.66441254655738,0.422846385803116,3.93621088518031,8.27782380945308e-05,0.00422693276456706,395437,653275,"CFC1","No"
"ENSGALG00000012775",1328.61146368076,2.70999698791529,0.444989539037823,6.090024034666,1.12893737794118e-09,4.21809553480022e-07,112531237,7020,"TFAP2A","Transcription Factor"
"ENSGALG00000013782",365.359172207979,2.34448385014137,0.488730571993233,4.79708858928071,1.60988413229928e-06,0.000180013248340822,374007,1005,"CDH7","No"
"ENSGALG00000013948",480.94559122886,2.13432508743284,0.494767615709232,4.31379302053422,1.60477198142846e-05,0.00116509488073472,422756,65997,"RASL11B","No"
"ENSGALG00000014930",677.291641720529,1.56672891598455,0.50543375308643,3.09977105093858,0.00193670282770383,0.0479294840348869,427203,8507,"ENC1","No"
"ENSGALG00000015075",710.310210413407,2.32047796869502,0.385616470759656,6.01758001706652,1.77043806484752e-09,6.02696460342204e-07,408180,NA,"B3GAT1L","No"
"ENSGALG00000015970",649.145597962463,2.32219030947332,0.384634285201813,6.03739811768181,1.56618983822907e-09,5.45283230268889e-07,771873,1297,"COL9A1","No"
"ENSGALG00000016680",1143.95462562915,3.42582605449935,0.536422133982137,6.38643679571475,1.69795564174389e-10,7.8821159017802e-08,395713,7021,"TFAP2B","Transcription Factor"
"ENSGALG00000016912",563.278815414411,2.50656779890163,0.450730823258375,5.56111911934802,2.6805015120656e-08,6.3173234866666e-06,408082,NA,"EDNRB","No"
"ENSGALG00000017155",26.5977771666348,1.96825170239971,0.638235731873081,3.08389456137676,0.00204309990849995,0.0498379737234248,418964,399947,"C11orf87","No"
"ENSGALG00000017644",5673.30332789845,1.73653969561368,0.236695587117003,7.33659514638638,2.19096074275274e-13,4.01702253021539e-10,768420,23406,"COTL1","No"
"ENSGALG00000019003",593.246381141996,1.80712935120827,0.282382914655553,6.39957043227128,1.55814693244805e-10,7.45914151817867e-08,422632,157285,"PRAG1","No"
"ENSGALG00000019663",194.753392068868,1.52672769583111,0.391636944166147,3.89832399259915,9.68607648431319e-05,0.00472550973449662,420531,414149,"ACBD7","No"
"ENSGALG00000030251",76.7952734598287,2.7300171716807,0.579602243620789,4.71015632138727,2.47526866318675e-06,0.000256207031428093,420328,114,"ADCY8","No"
"ENSGALG00000030372",120.692747853586,2.9204548892481,0.757066690908124,3.85759263261857,0.000114509287361733,0.0053644274406556,100859605,4359,"MPZ","No"
"ENSGALG00000031427",186.787940477596,1.60712142307217,0.394170971584088,4.07721912299502,4.55775363654797e-05,0.00255751750762925,107053055,NA,NA,"No"
"ENSGALG00000032415",132.676956870034,1.78546040789178,0.465964186230602,3.83175458683893,0.000127232622345562,0.00585308270784284,416906,23544,"SEZ6L","No"
"ENSGALG00000033510",1208.69235540223,1.69689592020787,0.453530143230008,3.7415284199694,0.000182904488846437,0.00789271511165793,693245,2065,"ERBB3","No"
"ENSGALG00000035017",340.632166020057,2.53971146324603,0.455501276693022,5.57564071320404,2.46620462897881e-08,5.99679185894071e-06,419429,NA,NA,"No"
"ENSGALG00000035266",228.507203625422,2.58201676276837,0.549868327221204,4.695700106636,2.65695115171537e-06,0.000271345564620852,396395,3730,"ANOS1","No"
"ENSGALG00000037050",511.525586943248,2.54400254093985,0.600726271638136,4.23487811512313,2.28675704643055e-05,0.00149981190013106,419557,2170,"FABP3","No"
"ENSGALG00000037717",554.129858668989,2.07211893594971,0.306701720102814,6.75613731561429,1.41719113457497e-11,1.01452550611086e-08,NA,NA,NA,"No"
"ENSGALG00000039080",42.3361121088559,2.70139232066871,0.764917343765653,3.53161337324355,0.000413032764041894,0.0152841443793196,395666,960,"CD44","No"
"ENSGALG00000039334",46.4181746418572,2.85949742446182,0.796674313902861,3.58929285726976,0.000331576182277867,0.0128050473390222,423013,388115,"CCDC9B","No"
"ENSGALG00000039990",2180.38379283663,1.70250665740613,0.437744509929155,3.88927015368316,0.000100546143692166,0.00485888446441735,396440,3371,"TNC","No"
"ENSGALG00000040705",88.416817596985,2.66135874074271,0.722979869912171,3.68109659964116,0.000232232992350914,0.0097201563109936,NA,NA,NA,"No"
"ENSGALG00000040730",536.578012570728,2.69727835394827,0.491422571102275,5.48871483028996,4.04868646338319e-08,8.73546872289677e-06,396231,6258,"RXRG","Transcription Factor"
"ENSGALG00000041083",2457.52592702472,1.53721075677564,0.451482289517063,3.40480854391863,0.000662104561780851,0.0217656218496156,428021,7546,"ZIC2","Transcription Factor"
"ENSGALG00000041228",880.205588876923,1.53080183802293,0.453669352286455,3.37426769145374,0.000740123563332863,0.0234740224983357,424593,NA,"SELENOP2","No"
"ENSGALG00000042686",1331.90599818628,3.54647864102297,0.55089923689162,6.43761763227978,1.21363261254428e-10,6.19721266385526e-08,395794,NA,"FOXD3","Transcription Factor"
"ENSGALG00000043025",51.3457326403388,2.17854114980593,0.678757795131613,3.20960019233886,0.00132919713159925,0.0364257081555796,NA,64787,"EPS8L2","No"
"ENSGALG00000043185",34.7207366408608,2.61421045154802,0.789989109838639,3.3091727708525,0.000935720758369423,0.0276190872783453,396505,4146,"MATN1","No"
"ENSGALG00000043204",402.092232238809,2.67139383543331,0.432354692000946,6.17870902029547,6.46278838230853e-10,2.67576906023201e-07,395942,5081,"PAX7","Transcription Factor"
"ENSGALG00000043690",332.705538824293,1.74677307017936,0.352575090578152,4.95432921059455,7.25802337755304e-07,9.8394389487376e-05,771055,84417,"ECRG4","No"
"ENSGALG00000044889",22.4700445612026,2.25261787340139,0.69774913566024,3.2284065407976,0.00124481927170101,0.034861766769996,424668,199920,"FYB2","No"
"ENSGALG00000046682",51.8037318989641,2.5173282468353,0.640329966621842,3.93129851491388,8.44882870992662e-05,0.00428568235123728,NA,NA,NA,"No"
"ENSGALG00000052553",4.10437651162483,5.23247872742774,1.66207519727144,3.14816004475471,0.00164301709664717,0.0423590026545397,NA,55506,"MACROH2A2","Transcription Factor"
"ENSGALG00000053670",117.67027550005,2.20876833908474,0.63079187180525,3.50158021656733,0.000462507716935143,0.0170316243166573,NA,1955,"MEGF9","No"
"ENSGALG00000054304",43.165709603482,2.3678570514623,0.767343315171072,3.08578572934386,0.00203015062518109,0.0496010804260751,NA,64787,"EPS8L2","No"
"ENSGALG00000054486",11.1370336045452,3.21528231305017,1.00532582452633,3.1982490000842,0.00138264838254791,0.0370695283845979,427562,4157,"MC1R","No"
"ENSGALG00000054650",119.930024649543,2.91739825921575,0.551331954360989,5.29154574868984,1.2128684118388e-07,2.10500171885923e-05,112529956,100499483,"CCDC180","No"
"ENSGALG00000054946",69.451460150245,2.85183179216157,0.698754193308031,4.08130902035875,4.47827667361591e-05,0.00253146569605617,NA,NA,NA,"No"
